text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude,,,
"Oh nooose!!
#NSW has surpassed #QLD for the #Flu case tally as we move out of summer. https://t.co/6kISUn0zcO",FALSE,7,NA,3/4/2019 3:11,FALSE,NA,1.10241E+18,NA,"<a href=\https://about.twitter.com/products/tweetdeck\"" rel=\""nofollow\"">TweetDeck</a>""",MackayIM,1,FALSE,FALSE,NA,NA,,,
RT @CoercedTaxSlave: @doctorsensation 32 Billion dollars is a lot of money to make with zero liability exposure in the US. That's a lot of…,FALSE,0,NA,3/4/2019 3:04,FALSE,NA,1.1024E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",MazymMary,12,TRUE,FALSE,NA,NA,,,
"RT @SouthernSpoonie: Very few people make it through the winter without a #cold or catching the #flu. With #winter approaching, it’s import…",FALSE,0,NA,3/4/2019 2:59,FALSE,NA,1.1024E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",SouthernSpoonie,9,TRUE,FALSE,NA,NA,,,
RT @CollChris: You still need to worry as there are up to 300 more #vaccines now in devel and Vaxing adults is next. It's not just your kid…,FALSE,0,NA,3/4/2019 2:56,FALSE,NA,1.1024E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",korimaru0206,1,TRUE,FALSE,NA,NA,,,
"RT @MackayIM: On the topic of where the biggest Summer #Flu #Australia has ever recorded is coming from (yes, I'm obsessed; give me an answ…",FALSE,0,NA,3/4/2019 2:55,FALSE,NA,1.1024E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",Bubobubosiberi1,4,TRUE,FALSE,NA,NA,,,
RT @cellhostmicrobe: Why does #influenza vaccination elicit poor efficacy in elderly individuals? New work reveals that elderly adults have…,FALSE,0,NA,3/4/2019 2:55,FALSE,NA,1.1024E+18,NA,"<a href=\http://twitter.com/#!/download/ipad\"" rel=\""nofollow\"">Twitter for iPad</a>""",sdelagrave,71,TRUE,FALSE,NA,NA,,,
You still need to worry as there are up to 300 more #vaccines now in devel and Vaxing adults is next. It's not just… https://t.co/wCohgqArU1,FALSE,4,NA,3/4/2019 2:54,TRUE,NA,1.1024E+18,NA,"<a href=\https://about.twitter.com/products/tweetdeck\"" rel=\""nofollow\"">TweetDeck</a>""",CollChris,1,FALSE,FALSE,NA,NA,,,
"RT @p_openshaw: Some CD8 T cells see not only all #Influenza A strains, but #flu B and even C #Virus. Raises new hope for #universal flu #v…",FALSE,0,NA,3/4/2019 2:52,FALSE,NA,1.1024E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",kedzierskalab,13,TRUE,FALSE,NA,NA,,,
"RT @MaryGreerMurder: Doctor Fu Shi Quan, MD PhD Is My Past Girlfriend

Post-Doc #Research and Teaching at #EmoryMed, #EmoryNursing

#Woodru…",FALSE,0,NA,3/4/2019 2:51,FALSE,NA,1.1024E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",MaryGreerMurder,1,TRUE,FALSE,NA,NA,,,
"#Pneumonia is nothing to dismiss ,,,, it can end up in death.  RIP ,,,, https://t.co/p2iB4qJ15B",FALSE,3,NA,3/4/2019 2:47,FALSE,NA,1.1024E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",ZENAPRCHAMP,0,FALSE,FALSE,NA,NA,,,
TY so you're saying health workers are taught Week 1 to dismiss actual #vaccines product exp as anecdotal in favor… https://t.co/9OiKHxmYCH,FALSE,1,NA,3/4/2019 2:42,TRUE,NA,1.1024E+18,NA,"<a href=\https://about.twitter.com/products/tweetdeck\"" rel=\""nofollow\"">TweetDeck</a>""",CollChris,1,FALSE,FALSE,NA,NA,,,
"RT @MackayIM: On the topic of where the biggest Summer #Flu #Australia has ever recorded is coming from (yes, I'm obsessed; give me an answ…",FALSE,0,NA,3/4/2019 2:33,FALSE,NA,1.1024E+18,NA,"<a href=\http://twitter.com/#!/download/ipad\"" rel=\""nofollow\"">Twitter for iPad</a>""",Casillic,4,TRUE,FALSE,NA,NA,,,
"Me all week: it’s just allergies 
Me today: ok yeah I’m pretty sure I’m dying <U+0001F635><U+0001F635><U+0001F635>

#mindovermatter #uhno #dying #flu",FALSE,0,NA,3/4/2019 2:31,FALSE,NA,1.1024E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",LCmomTWOboys,0,FALSE,FALSE,NA,NA,,,
RT @CoercedTaxSlave: @doctorsensation 32 Billion dollars is a lot of money to make with zero liability exposure in the US. That's a lot of…,FALSE,0,NA,3/4/2019 2:30,FALSE,NA,1.1024E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",amhsir,12,TRUE,FALSE,NA,NA,,,
Antibiotics kill (some) bacteria. They do nothing against viruses. Measles is caused by a #virus. Therefore antibio… https://t.co/czQgtnlrkT,FALSE,4,NA,3/4/2019 2:29,TRUE,NA,1.1024E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",ScottESolomon,3,FALSE,FALSE,NA,NA,,,
been feeling like i'm getting sick for day or 2. took temp and it's 100 so now i'm sure i feel 10x worse. #flu #mindmatters,FALSE,0,NA,3/4/2019 2:25,FALSE,NA,1.10239E+18,NA,"<a href=\https://play.google.com/store/apps/details?id=org.mariotaku.twidere\"" rel=\""nofollow\"">Twidere for Android #3</a>""",nvrqt,0,FALSE,FALSE,NA,NA,,,
"https://t.co/1ESurhlyVb
A newly discovered call can fight all #flu viruses, which could lead to a universal one sho… https://t.co/KJO0TyF4ux",FALSE,1,NA,3/4/2019 2:25,TRUE,NA,1.10239E+18,NA,"<a href=\https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>""",DrNirmitSheth1,0,FALSE,FALSE,NA,NA,,,
RT @famfightflu: Nebraska near top of list for reported flu cases as cold weather persists - https://t.co/oxFsnP3dLI #FightFlu,FALSE,0,NA,3/4/2019 2:22,FALSE,NA,1.10239E+18,NA,"<a href=\http://twitter.com/#!/download/ipad\"" rel=\""nofollow\"">Twitter for iPad</a>""",Ladyinpink16,5,TRUE,FALSE,NA,NA,,,
RT @CoercedTaxSlave: @doctorsensation 32 Billion dollars is a lot of money to make with zero liability exposure in the US. That's a lot of…,FALSE,0,NA,3/4/2019 2:20,FALSE,NA,1.10239E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",UsernameNAB,12,TRUE,FALSE,NA,NA,,,
RT @CoercedTaxSlave: @doctorsensation 32 Billion dollars is a lot of money to make with zero liability exposure in the US. That's a lot of…,FALSE,0,NA,3/4/2019 2:17,FALSE,NA,1.10239E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",KatmirStone,12,TRUE,FALSE,NA,NA,,,
"RT @MarieCBDHouse: Very few people make it through the winter without a #cold or catching the #flu. With #winter approaching, it’s importan…",FALSE,0,NA,3/4/2019 2:15,FALSE,NA,1.10239E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",SouthernSpoonie,10,TRUE,FALSE,NA,NA,,,
RT @CoercedTaxSlave: @doctorsensation 32 Billion dollars is a lot of money to make with zero liability exposure in the US. That's a lot of…,FALSE,0,NA,3/4/2019 2:14,FALSE,NA,1.10239E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",doctorsensation,12,TRUE,FALSE,NA,NA,,,
RT @PAHealthDept: DYK? Antiviral drugs can lessen symptoms + shorten the time you are sick with the #flu + prevent serious flu complication…,FALSE,0,NA,3/4/2019 2:11,FALSE,NA,1.10239E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",_steve3_,3,TRUE,FALSE,NA,NA,,,
RT @CiaoLapo: Today March 3rd is World birth defect day. Get vaccinated against #flu and other diseases for your own health &amp; your future b…,FALSE,0,NA,3/4/2019 2:10,FALSE,NA,1.10239E+18,NA,"<a href=\https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>""",ICBDSR,8,TRUE,FALSE,NA,NA,,,
"Very nice lady working at CVS looked at me and said, ‘Cody you don’t look so good’ I managed a weak smile, sniffled… https://t.co/XyUfcliIVA",FALSE,57,NA,3/4/2019 1:54,TRUE,NA,1.10239E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",TVcody,2,FALSE,FALSE,NA,NA,,,
"Prayers for Holden who is, 'hot blooded, can't you see, gotta fever of 103!' #flu @ Wilmington, North Carolina https://t.co/WAEgiapP3n",FALSE,0,NA,3/4/2019 1:46,FALSE,NA,1.10238E+18,NA,"<a href=\http://instagram.com\"" rel=\""nofollow\"">Instagram</a>""",GetMarriedNC,0,FALSE,FALSE,NA,NA,,,
"#flu onset tonight. If you have ever had it, the early symptoms are unmistakable. #doctordoctor <U+0001F637> I've got a bad case of hating you, flu. <U+0001F604>",FALSE,0,NA,3/4/2019 1:40,FALSE,NA,1.10238E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",forgedbytrials_,0,FALSE,FALSE,NA,NA,,,
"RT @UConnResearch: Could vaccine waning over time be to blame for a late-season surge in #flu? It’s tough to know for sure, says @uconnheal…",FALSE,0,NA,3/4/2019 1:15,FALSE,NA,1.10238E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",PennyCees,3,TRUE,FALSE,NA,NA,,,
"RT @MackayIM: On the topic of where the biggest Summer #Flu #Australia has ever recorded is coming from (yes, I'm obsessed; give me an answ…",FALSE,0,NA,3/4/2019 1:07,FALSE,NA,1.10238E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",connienowak6541,4,TRUE,FALSE,NA,NA,,,
"RT @ViraBurnayeva: #STUDY: #Flu #Vaccine Associated w/ Spontaneous Abortion in #Pregnant Women

https://t.co/E1kkV3B8qE
#VaccineInjury http…",FALSE,0,NA,3/4/2019 1:04,FALSE,NA,1.10237E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",EloaDoner,3,TRUE,FALSE,NA,NA,,,
"This will be the test section for hackers in my app.

#davenisc #tecnología #antivirus #bitdefender #antimalware… https://t.co/hhhRUMXQ3k",FALSE,1,NA,3/4/2019 0:56,TRUE,NA,1.10237E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",DaveNISC,0,FALSE,FALSE,NA,NA,,,
"Looks like Orange juice, tea, water and Tylenol are going to be my best friends for a while #flu (yes, I got the fl… https://t.co/LmiEKaLq7X",FALSE,0,NA,3/4/2019 0:52,TRUE,NA,1.10237E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",KT_Rams,0,FALSE,FALSE,NA,NA,,,
"RT @MarieCBDHouse: Very few people make it through the winter without a #cold or catching the #flu. With #winter approaching, it’s importan…",FALSE,0,NA,3/4/2019 0:51,FALSE,NA,1.10237E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",MarieCBDHouse,10,TRUE,FALSE,NA,NA,,,
"RT @ViraBurnayeva: #STUDY: #Flu #Vaccine Associated w/ Spontaneous Abortion in #Pregnant Women

https://t.co/E1kkV3B8qE
#VaccineInjury http…",FALSE,0,NA,3/4/2019 0:39,FALSE,NA,1.10237E+18,NA,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",Stonekeeper3,3,TRUE,FALSE,NA,NA,,,
"I swear, the epicenter of all diseases plaguing mankind is the kids in my home. #FluSeason",FALSE,0,NA,3/4/2019 0:37,FALSE,NA,1.10237E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",forewarnedyou,0,FALSE,FALSE,NA,NA,,,
"RT @ViraBurnayeva: #STUDY: #Flu #Vaccine Associated w/ Spontaneous Abortion in #Pregnant Women

https://t.co/E1kkV3B8qE
#VaccineInjury http…",FALSE,0,NA,3/4/2019 0:36,FALSE,NA,1.10237E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",Sarah_Q_Smithy,3,TRUE,FALSE,NA,NA,,,
"#STUDY: #Flu #Vaccine Associated w/ Spontaneous Abortion in #Pregnant Women

https://t.co/E1kkV3B8qE
#VaccineInjury https://t.co/AatvgRrMCh",FALSE,5,NA,3/4/2019 0:31,FALSE,NA,1.10237E+18,NA,"<a href=\http://ViraBurnayeva.com\"" rel=\""nofollow\"">Vaccines and Homeopathy News</a>""",ViraBurnayeva,3,FALSE,FALSE,NA,NA,,,
RT @AAFANational: Feeling like you might have the flu? It's important to start antiviral treatments within 48 hrs of onset. Call your doc -…,FALSE,0,NA,3/4/2019 0:26,FALSE,NA,1.10236E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",DairyFreeGina,2,TRUE,FALSE,NA,NA,,,
Feeling like you might have the flu? It's important to start antiviral treatments within 48 hrs of onset. Call your… https://t.co/dsflLHz2U9,FALSE,2,NA,3/4/2019 0:25,TRUE,NA,1.10236E+18,NA,"<a href=\https://sproutsocial.com\"" rel=\""nofollow\"">Sprout Social</a>""",AAFANational,2,FALSE,FALSE,NA,NA,,,
Earth’s Survivors: Watertown. What starts out as a drug deal spirals into the first steps in the fall of the old so… https://t.co/UHI8NRlPAW,FALSE,0,NA,3/4/2019 0:20,TRUE,NA,1.10236E+18,NA,"<a href=\https://crowdfireapp.com\"" rel=\""nofollow\"">Crowdfire App</a>""",EarthsSurvivor1,0,FALSE,FALSE,NA,NA,,,
#Lexington School District in #Texas closed 1 week due to #Flu lookout this week its do or start moving - Lack for… https://t.co/y9hHsYEQHp,FALSE,0,NA,3/4/2019 0:02,TRUE,NA,1.10236E+18,NA,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",RiaEller,0,FALSE,FALSE,NA,NA,,,
@jimmyfallon Gets a #Flu Shot from The Masked Vaccinator @DrOz#LeadingByExample https://t.co/mvDBmUpAZJ… https://t.co/IM2XvGWOJk,FALSE,0,jimmyfallon,3/4/2019 0:00,TRUE,NA,1.10236E+18,15485441,"<a href=\https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>""",NFIDvaccines,0,FALSE,FALSE,NA,NA,,,
@target@starbucks your employee at 100 Parsonage Rd was sitting in the customer area and then when I asked where th… https://t.co/qPt2hIW7cQ,FALSE,0,NA,3/3/2019 23:59,TRUE,NA,1.10236E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",mish2378,0,FALSE,FALSE,NA,NA,,,
@ajfeuerman I did too! #greatminds #flu,FALSE,1,ajfeuerman,3/3/2019 23:58,FALSE,1.10225E+18,1.10236E+18,6798762,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",CherryBlossBlog,0,FALSE,FALSE,NA,NA,,,
This is how I feel. #SickDay #DamnKids #FluSeason #MoreTissuesPlease #TeaAndHoney https://t.co/eaGu4K4AJU,FALSE,1,NA,3/3/2019 23:57,FALSE,NA,1.10236E+18,NA,"<a href=\https://promorepublic.com\"" rel=\""nofollow\"">PromoRepublic</a>""",jennabb,0,FALSE,FALSE,NA,NA,,,
"Me, last night...absolutely NO clue, but vomiting violently. 

#whatisit #anyonesguess #guess #flare #flu #virus… https://t.co/njnbBr3etK",FALSE,1,NA,3/3/2019 23:50,TRUE,NA,1.10236E+18,NA,"<a href=\http://instagram.com\"" rel=\""nofollow\"">Instagram</a>""",cherie_lily,0,FALSE,FALSE,NA,NA,,,
Wishing I could get better. #influenza #flu,FALSE,0,NA,3/3/2019 23:49,FALSE,NA,1.10236E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",TribeFanJenn,0,FALSE,FALSE,NA,NA,,,
RT QualityInsights: Don’t let the #flu keep you from celebrating Mardi Gras – there’s still time to get your flu sh… https://t.co/SuPJXSfOXP,FALSE,0,NA,3/3/2019 23:44,TRUE,NA,1.10235E+18,NA,"<a href=\https://ifttt.com\"" rel=\""nofollow\"">IFTTT</a>""",Qual_Insights,0,FALSE,FALSE,NA,NA,,,
This shit nastier than the girls who listen to @iamcardib #shotsfired #sick #flu https://t.co/wQwu9hozwd,FALSE,0,NA,3/3/2019 23:30,FALSE,NA,1.10235E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",Nerdydad2,0,FALSE,FALSE,NA,NA,,,
"I uploaded a new episode, \Joel Michalec Show #41: Salsa &amp; Beans\"""," on #spreaker #comedy #doctor #entertainment #flu… https://t.co/cXxquNSuPC""",FALSE,0,NA,3/3/2019 23:30,TRUE,NA,1.10235E+18,NA,"<a href=\https://www.spreaker.com\"" rel=\""nofollow\"">Spreaker</a>""",WQYBradio,0,FALSE,FALSE,NA,NA,,
RT @libertylives277: Wild virus protects from subsequent #infection with #flu.  Natural or #vaccine-induced #antibody as a predictor of #im…,FALSE,0,NA,3/3/2019 23:21,FALSE,NA,1.10235E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",Luma923,2,TRUE,FALSE,NA,NA,,,
Jake doing his best to heal Ashlynn. She has been fevering all weekend.  Doesn’t want to break <U+0001F912> #101andholding… https://t.co/vziarYA0YK,FALSE,2,NA,3/3/2019 23:21,TRUE,NA,1.10235E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",JMBr00ks,0,FALSE,FALSE,NA,NA,,,
RT @eTweeetz: @ViraBurnayeva Yet they do not routinely test for strain to see if #flu is vaccine-derived or wild-type! Smh,FALSE,0,NA,3/3/2019 23:12,FALSE,NA,1.10235E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",ViraBurnayeva,1,TRUE,FALSE,NA,NA,,,
"@HumanVirus11 @IlhanMN @GOP UR not a #virus, just a spore.",FALSE,0,HumanVirus11,3/3/2019 23:12,FALSE,1.10234E+18,1.10235E+18,9.59986E+17,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",tvdinner2,0,FALSE,FALSE,NA,NA,,,
Don’t let the #flu keep you from celebrating Mardi Gras – there’s still time to get your flu shot! #flushot… https://t.co/9AATKnZeUK,FALSE,0,NA,3/3/2019 23:00,TRUE,NA,1.10234E+18,NA,"<a href=\https://sproutsocial.com\"" rel=\""nofollow\"">Sprout Social</a>""",QualityInsights,0,FALSE,FALSE,NA,NA,,,
Not sure about what #InfectionControl precautions you should take during #FluSeason? Dr. Sarah Bell-West has 5 tips… https://t.co/2IxL4DXNKI,FALSE,2,NA,3/3/2019 23:00,TRUE,NA,1.10234E+18,NA,"<a href=\https://www.sprinklr.com\"" rel=\""nofollow\"">Sprinklr</a>""",CloroxPro,1,FALSE,FALSE,NA,NA,,,
Double trouble? This weekend is going on so well.... #gout #flu #fml,FALSE,0,NA,3/3/2019 22:57,FALSE,NA,1.10234E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",GaliSH_,0,FALSE,FALSE,NA,NA,,,
"A story to watch as it develops - 

Hog virus in #China threatens pork supplies at home and abroad:… https://t.co/n21S4vUX0Y",FALSE,2,NA,3/3/2019 22:53,TRUE,NA,1.10234E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",ProductJT,0,FALSE,FALSE,NA,NA,,,
But the Australian Bureau of Statistics doesn't show a 3x increase (we *have* seen that increase in summer #Flu num… https://t.co/aSgnCFEoqL,FALSE,1,MackayIM,3/3/2019 22:46,TRUE,1.10234E+18,1.10234E+18,1352962327,"<a href=\https://about.twitter.com/products/tweetdeck\"" rel=\""nofollow\"">TweetDeck</a>""",MackayIM,0,FALSE,FALSE,NA,NA,,,
"RT @MackayIM: On the topic of where the biggest Summer #Flu #Australia has ever recorded is coming from (yes, I'm obsessed; give me an answ…",FALSE,0,NA,3/3/2019 22:43,FALSE,NA,1.10234E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",DocpalFrancesc2,4,TRUE,FALSE,NA,NA,,,
"On the topic of where the biggest Summer #Flu #Australia has ever recorded is coming from (yes, I'm obsessed; give… https://t.co/XwofVrBt3E",FALSE,6,NA,3/3/2019 22:41,TRUE,NA,1.10234E+18,NA,"<a href=\https://about.twitter.com/products/tweetdeck\"" rel=\""nofollow\"">TweetDeck</a>""",MackayIM,4,FALSE,FALSE,NA,NA,,,
"RT @SpyData_: VSHG - Hardware resistance &amp; enhanced security for GnuPG

#SpyData #Hackers #CyberWar #Cybercrime #DeepWeb #DarkWeb #Virus #I…",FALSE,0,NA,3/3/2019 22:41,FALSE,NA,1.10234E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",_MusageteS_,18,TRUE,FALSE,NA,NA,,,
RT @Mregule: First Evidence of Tomato Yellow Leaf Curl #Virus -Israel IS76 Recombinant Isolates Associated with Severe Yellow Leaf Curl Epi…,FALSE,0,NA,3/3/2019 22:39,FALSE,NA,1.10234E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",Varsani_lab,3,TRUE,FALSE,NA,NA,,,
Suffering from the flu? Its going around! Here are some healing “post bug” smoothie ideas to get you thru and speed… https://t.co/0VCEAymP3f,FALSE,0,NA,3/3/2019 22:39,TRUE,NA,1.10234E+18,NA,"<a href=\https://buffer.com\"" rel=\""nofollow\"">Buffer</a>""",smoothietour,0,FALSE,FALSE,NA,NA,,,
"https://t.co/Zgx0aQ3sNo \The 2018 Flu Season Is the Worst Since the 2009 Swine Flu Pandemic\"" #Flu #influenza""",FALSE,0,NA,3/3/2019 22:37,FALSE,NA,1.10234E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",Celinuchis90,0,FALSE,FALSE,NA,NA,,,
"RT @LivingSafely: #Pneumonia kills more kids than AIDS and Malaria combined. This March, help us defeat this diseas… https://t.co/ISUNwFp15A",FALSE,0,NA,3/3/2019 22:30,TRUE,NA,1.10234E+18,NA,"<a href=\https://www.hootsuite.com\"" rel=\""nofollow\"">Hootsuite Inc.</a>""",LS_Medical,0,FALSE,FALSE,NA,NA,,,
This sinus pressure is killing me. #metoday #flu #sickie #sundaynofunday https://t.co/QvUyIZBYkX,FALSE,0,NA,3/3/2019 22:29,FALSE,NA,1.10234E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",flibidagibit,0,FALSE,FALSE,NA,NA,,,
"Learn more about this Mini-course (4 short videos) by visiting:
 https://t.co/JXKEWRUpHX

#MRSA #pneumonia https://t.co/f0tTK7i751",FALSE,2,NA,3/3/2019 22:27,FALSE,NA,1.10233E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",MedCramVideos,0,FALSE,FALSE,NA,NA,,,
@medicalcoverup @buckinghamh Perhaps more useful would be to remind people of the serious and deadly side effects o… https://t.co/9X9LOblEpq,FALSE,1,medicalcoverup,3/3/2019 22:24,TRUE,1.10232E+18,1.10233E+18,1880087654,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",JessieSMorris,1,FALSE,FALSE,NA,NA,,,
RT @rsbellmedia: #MindControl and “the #flu #virus” – by @jonrappoport https://t.co/ousb0edxtf @ItsSuperDon @JeffereyJaxen @delbigtree @Can…,FALSE,0,NA,3/3/2019 22:23,FALSE,NA,1.10233E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",BeckyJohnson222,3,TRUE,FALSE,NA,NA,,,
".@CDCgov estimates that, from October 1, 2018, through February 16, 2019, there have been  214,000 – 256,000 #flu h… https://t.co/mzs1sl88vb",FALSE,0,NA,3/3/2019 22:14,TRUE,NA,1.10233E+18,NA,"<a href=\https://sproutsocial.com\"" rel=\""nofollow\"">Sprout Social</a>""",BeaufortMem,0,FALSE,FALSE,NA,NA,,,
Got the chills? Feeling feverish? It's STILL flu season! Visit us at NOWmed today to get checked out! We're open un… https://t.co/P784dUXrMK,FALSE,0,NA,3/3/2019 22:07,TRUE,NA,1.10233E+18,NA,"<a href=\https://buffer.com\"" rel=\""nofollow\"">Buffer</a>""",NOWmedUC,0,FALSE,FALSE,NA,NA,,,
@doctorsensation 32 Billion dollars is a lot of money to make with zero liability exposure in the US. That's a lot… https://t.co/tu0yU2XXLy,FALSE,19,doctorsensation,3/3/2019 22:05,TRUE,1.10232E+18,1.10233E+18,44667379,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",CoercedTaxSlave,12,FALSE,FALSE,NA,NA,,,
"RT @SITSSHOW: #VIRUS #SCIENCE #BREAKTHROUGH #DISCOVERY 
Groundbreaking Research Indicates That What We Think We Know About Viruses Is a Lie…",FALSE,0,NA,3/3/2019 22:03,FALSE,NA,1.10233E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",veritaslux111,9,TRUE,FALSE,NA,NA,,,
Hgtv and some retail therapy kind of day... #stillsick #flu,FALSE,0,NA,3/3/2019 21:57,FALSE,NA,1.10233E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",NaturallyCe,0,FALSE,FALSE,NA,NA,,,
RT @CiaoLapo: Today March 3rd is World birth defect day. Get vaccinated against #flu and other diseases for your own health &amp; your future b…,FALSE,0,NA,3/3/2019 21:55,FALSE,NA,1.10233E+18,NA,"<a href=\http://twitter.com/download/android\"" rel=\""nofollow\"">Twitter for Android</a>""",nubesma,8,TRUE,FALSE,NA,NA,,,
"@Jezebel The best way to fight the #flu is \La Technique\"".""",FALSE,0,Jezebel,3/3/2019 21:40,FALSE,1.10232E+18,1.10232E+18,8192222,"<a href=\https://mobile.twitter.com\"" rel=\""nofollow\"">Twitter Web App</a>""",Flu_Killer,0,FALSE,FALSE,NA,NA,,,
RT @Mregule: First Evidence of Tomato Yellow Leaf Curl #Virus -Israel IS76 Recombinant Isolates Associated with Severe Yellow Leaf Curl Epi…,FALSE,0,NA,3/3/2019 21:39,FALSE,NA,1.10232E+18,NA,"<a href=\http://twitter.com/download/iphone\"" rel=\""nofollow\"">Twitter for iPhone</a>""",PlantpathDog,3,TRUE,FALSE,NA,NA,,,
"This is one of the grounds that current Japan is a camouflaged society. The world is deceived.
Please translate it… https://t.co/WCmWgvdpTE",FALSE,0,NA,3/3/2019 21:33,TRUE,NA,1.10232E+18,NA,"<a href=\http://twitter.com\"" rel=\""nofollow\"">Twitter Web Client</a>""",hk1305hk,0,FALSE,FALSE,NA,NA,,,
